" label;;;;","Unnamed: 0","annotation_id","annotator","created_at","id","lead_time","sentiment","text","updated_at" 
"",419,397,"1","2023-12-04T08:06:00.219477Z",421,5.568,"no German loanword","The celebrations will have to wait for now as on Tuesday, Ill be back home and on Wednesday, Im off to Carinthia to train with the European Cup group.","2023-12-04T08:06:00.219477Z"
"",420,398,"1","2023-12-04T08:06:06.155091Z",422,3.799,"no German loanword","The next competition there is already on Saturday.","2023-12-04T08:06:06.155091Z"
"",421,399,"1","2023-12-04T08:06:11.591703Z",423,3.646,"no German loanword",", How do you find time to study law at the JKU?","2023-12-04T08:06:11.591703Z"
"",422,402,"1","2023-12-04T08:06:34.379655Z",424,5.383,"no German loanword","Carmen Kainz: If not for MultiMedia Law degree program, balancing competitive sports and law studies would be extremely difficult.","2023-12-04T08:06:34.379655Z"
"",423,400,"1","2023-12-04T08:06:23.041199Z",425,3.945,"no German loanword","How do you balance your studies and training?","2023-12-04T08:06:23.041199Z"
"",424,401,"1","2023-12-04T08:06:27.367945Z",426,2.125,"no German loanword","Do you have any advice?","2023-12-04T08:06:27.367945Z"
"",426,403,"1","2023-12-04T08:06:44.108189Z",428,5.416,"no German loanword","At the moment, I am focusing more on competitive snowboarding and I want to be part of the Olympic team at the 2026 Olympic games!","2023-12-04T08:06:44.108189Z"
"",427,404,"1","2023-12-04T08:06:52.126367Z",429,6.335,"no German loanword","Its difficult to do both well, so I say focus on one for now, and the go all out with your studies during the summer!, Does the JKU provide any support services?","2023-12-04T08:06:52.126367Z"
"",429,405,"1","2023-12-04T08:30:30.130591Z",431,7.588,"no German loanword","The JKU is there to support me whenever I have questions and they always try to find the best possible approach.","2023-12-04T08:30:30.130591Z"
"",432,406,"1","2023-12-04T08:30:50.629546Z",434,13.572,"no German loanword","Right now, I am focusing on the upcoming European Cup races and showing just what I’m capable of.
","2023-12-04T08:30:50.629546Z"
"",433,407,"1","2023-12-04T08:30:58.436489Z",435,6.068,"no German loanword","Participants at a high-profile symposium focused on key findings related to COVID-19.","2023-12-04T08:30:58.436489Z"
"",436,408,"1","2023-12-04T08:31:05.668764Z",438,5.119,"no German loanword","The Austrian healthcare system and research have faced unprecedented challenges in lieu of the COVID 19 pandemic.","2023-12-04T08:31:05.668764Z"
"",437,409,"1","2023-12-04T08:31:16.508831Z",439,7.868,"no German loanword","The pandemic is testing the resilience of medical facilities around the world and at the same time, those involved in research are creating vaccines and new medical treatments at breakneck speed.","2023-12-04T08:31:16.508831Z"
"",438,410,"1","2023-12-04T08:31:30.395226Z",440,11.53,"no German loanword","Scientists, academics, and professionals are working together closely to deliver new findings and share newfound expertise as quickly as possible The same applies to medical professionals and researchers at the Kepler University Hospital and at the Johannes Kepler University Linz.","2023-12-04T08:31:30.395226Z"
"",439,411,"1","2023-12-04T08:31:40.810406Z",441,8.59,"no German loanword","As soon as it was understood just how the pandemic would impact medical facilities and society, many realized that university medicine had to be more involved with objectives in clinical and translational research.","2023-12-04T08:31:40.810406Z"
"",440,412,"1","2023-12-04T08:31:46.361412Z",442,3.692,"no German loanword","Two of the COVID-19 symposium organizers, Univ.","2023-12-04T08:31:46.361412Z"
"",443,413,"1","2023-12-04T08:32:07.881037Z",445,15.141,"no German loanword","Dr. Bernd Lamprecht, remarked: This high-profile COVID-19 symposium provides an ideal opportunity to not only present the remarkable scientific findings over the past 20 months of the pandemic, but talk about various findings and research approaches and give interested parties an opportunity to hear first-hand how all this has been possible in lieu of conditions related to the pandemic.","2023-12-04T08:32:07.881037Z"
"",444,414,"1","2023-12-04T08:32:14.948993Z",446,5.299,"no German loanword","Prof. Dr. Meinhard Lukas, Rector at the Johannes Kepler University Linz, offered: We are currently experiencing the fourth wave of the coronavirus.","2023-12-04T08:32:14.948993Z"
"",445,415,"1","2023-12-04T08:32:23.719620Z",447,6.86,"no German loanword","While it is a stressful and difficult time for everyone, it is also a time that is showing each and every one of us just how important science is.","2023-12-04T08:32:23.719620Z"
"",446,416,"1","2023-12-04T08:32:33.817248Z",448,8.242,"no German loanword","Ambitious researchers have developed effective vaccines in a very short period of time, and scientists are work relentlessly to conduct research on new treatments.","2023-12-04T08:32:33.817248Z"
"",447,417,"1","2023-12-04T08:32:40.035882Z",449,3.371,"no German loanword","We need to listen to the experts and trust their judgment.","2023-12-04T08:32:40.035882Z"
"",448,418,"1","2023-12-04T08:32:47.028258Z",450,5.022,"no German loanword","On behalf of the entire JKU, I would like to thank Prof. Schmitt and Prim.","2023-12-04T08:32:47.028258Z"
"",449,419,"1","2023-12-04T08:32:52.484306Z",451,3.648,"no German loanword","Lamprecht for their valuable efforts and for making this COVID 19 Symposium a reality.","2023-12-04T08:32:52.484306Z"
"",450,420,"1","2023-12-04T08:33:03.078158Z",452,8.463,"no German loanword","Franz Harnoncourt, CEO of the Kepler University Hospital Ltd., added: Along with the JKU Faculty of Medicine, the Kepler University Hospital’s main goal is to conduct research that truly reaches people.","2023-12-04T08:33:03.078158Z"
"",451,421,"1","2023-12-04T08:33:14.245176Z",453,9.32,"no German loanword","Today\s symposium features researchers and those involved in patient care providing an overview of accomplishments over past 20 months and talking about their triumphs in the field of base-knowledge research as well as healthcare research.","2023-12-04T08:33:14.245176Z"
"",452,422,"1","2023-12-04T08:33:24.822045Z",454,8.717,"no German loanword","I am grateful that we have these kinds of dedicated experts here, especially those who approach the issue of Covid from a wide variety of perspectives but always focus on the patients’ well-being.","2023-12-04T08:33:24.822045Z"
"",455,423,"1","2023-12-04T08:33:40.430578Z",457,11.384,"no German loanword","Dr. Karl-Heinz Stadlbauer, medical director at the Kepler University Hospital, stated: Since the pandemic began, our explicit goal at the Kepler University Hospital has been provide the best patient care possible.","2023-12-04T08:33:40.430578Z"
"",456,424,"1","2023-12-04T08:33:47.305877Z",458,5.04,"no German loanword","To this end, we have to be able to draw on well-founded, scientific findings.","2023-12-04T08:33:47.305877Z"
"",457,425,"1","2023-12-04T08:33:57.377901Z",459,7.863,"no German loanword","The fact that the JKU Faculty of Medicine is now located in close proximity to the hospital is ideal; we can network and the research opportunities are at hand.","2023-12-04T08:33:57.377901Z"
"",458,426,"1","2023-12-04T08:34:05.045107Z",460,4.212,"no German loanword","I am proud to have employees who are among the best in their field, both in research and healthcare.","2023-12-04T08:34:05.045107Z"
"",459,427,"1","2023-12-04T08:34:23.006752Z",461,16.041,"no German loanword","Overview of Presentations by Medical Professionals and Researchers: Bernd Lamprecht, deputy Dean of Academic Affairs at the JKU Faculty of Medicine and head of the Department of Pulmonary Medicine at the Kepler University Hospital.","2023-12-04T08:34:23.006752Z"
"",460,428,"1","2023-12-04T08:34:33.755606Z",462,8.16,"no German loanword","COVID-19 Healthcare in Upper Austria - Experiences at the Kepler University Hospital: The Kepler University Hospital has treated over 2,500 patients for COVID-19 since the spring of 2020 and as a result, has acquired a great deal of expertise in the field.","2023-12-04T08:34:33.755606Z"
"",461,429,"1","2023-12-04T08:34:44.097369Z",463,8.652,"no German loanword","From the start, medical professionals acquired experience in treating COVID-19 by actively taking part in large clinical trials, such as SOLIDARITY and DISCOVERY, as well as sharing information with worldwide partners as part of a WHO initiative.","2023-12-04T08:34:44.097369Z"
"",462,430,"1","2023-12-04T08:34:52.689142Z",464,6.849,"no German loanword","In addition, patients had access to proven treatments as well as findings from an interesting range of drug studies (ranging from the Penninger preparation to new approaches as part of the Austrian ACOVACT study).","2023-12-04T08:34:52.689142Z"
"",463,431,"1","2023-12-04T08:35:11.617246Z",465,17.115,"no German loanword","Helmut Salzer, Senior Physician at the Department of Pulmonary Medicine at the Kepler University Hospital “COVID-19 Clinical Trials”: We have continuously provided medical care to COVID-19 patients at our infectious diseases ward since the pandemic began.","2023-12-04T08:35:11.617246Z"
"",464,432,"1","2023-12-04T08:35:19.908499Z",466,5.005,"no German loanword","We have always believed in providing translational access to science and working closely with other departments and institutes.","2023-12-04T08:35:19.908499Z"
"",465,433,"1","2023-12-04T08:35:43.782413Z",467,21.9,"no German loanword","As a teaching hospital, we believe it is important to provide our patients with the best evidence-based medicine, but also play our part to provide a better understanding of this new infectious disease by conducting research and collaborating with others.","2023-12-04T08:35:43.782413Z"
"",466,434,"1","2023-12-04T08:35:52.401207Z",468,6.729,"no German loanword","At the start of the pandemic in particular and as part of complex treatment studies, we were able to provide our COVID-19 patients with a therapeutic advantage.","2023-12-04T08:35:52.401207Z"
"",470,435,"1","2023-12-04T08:36:23.158406Z",472,20.386,"no German loanword","During the initial phase of the pandemic in particular, pathology contributed significantly to describing and understanding the Covid-19 through patient autopsies.","2023-12-04T08:36:23.158406Z"
"",471,436,"1","2023-12-04T08:36:34.641823Z",473,9.549,"no German loanword","We are seeing severe pulmonary damage in almost all patients which vary at different stages depending on the duration and progression of the disease.","2023-12-04T08:36:34.641823Z"
"",472,437,"1","2023-12-04T08:36:43.397658Z",474,6.737,"no German loanword","In addition, we can create a visualization of complications, such as superinfections or fungal infection in the lungs, as well as explore the way other organs respond and are impacted.","2023-12-04T08:36:43.397658Z"
"",473,438,"1","2023-12-04T08:37:00.934470Z",475,15.685,"no German loanword","Post-mortem examinations revealed a high risk of infection, particularly during the earlier period when a vaccine was unavailable.","2023-12-04T08:37:00.934470Z"
"",474,439,"1","2023-12-04T08:37:18.297664Z",476,4.845,"no German loanword","We were able to reduce this by creating techniques for limited and minimally invasive postmortem procedures.","2023-12-04T08:37:18.297664Z"
"",475,440,"1","2023-12-04T08:37:31.877261Z",477,10.376,"no German loanword","The preserved lung tissue and organ samples are available for additional scientific study, i.e. of a molecular genetic nature.","2023-12-04T08:37:31.877261Z"
"",476,441,"1","2023-12-04T08:37:43.819067Z",478,8.966,"no German loanword","The Institute of Clinical Pathology and Molecular Pathology at the KUK has over 1000 preserved tissue samples from over 100 deceased individuals, some of which have been processed to a great extent and are now being further analyzed as a whole.","2023-12-04T08:37:43.819067Z"
